iri,label,domain,obo_id
http://purl.allotrope.org/ontologies/process#AFP_0003364,shaping,process,AFO_process#AFP:0003364
http://purl.allotrope.org/ontologies/process#AFP_0003367,decrementing,process,AFO_process#AFP:0003367
http://purl.allotrope.org/ontologies/process#AFP_0003368,incrementing,process,AFO_process#AFP:0003368
http://purl.allotrope.org/ontologies/process#AFP_0003370,achievement,process,AFO_process#AFP:0003370
http://purl.allotrope.org/ontologies/process#AFP_0003371,accomplishment,process,AFO_process#AFP:0003371
http://purl.allotrope.org/ontologies/process#AFP_0003374,state,process,AFO_process#AFP:0003374
http://purl.allotrope.org/ontologies/process#AFP_0003385,collecting,process,AFO_process#AFP:0003385
http://purl.allotrope.org/ontologies/process#AFP_0003393,arrival,process,AFO_process#AFP:0003393
http://purl.allotrope.org/ontologies/process#AFP_0003394,repelling,process,AFO_process#AFP:0003394
http://purl.allotrope.org/ontologies/process#AFP_0003395,resting state,process,AFO_process#AFP:0003395
http://purl.allotrope.org/ontologies/process#AFP_0003396,attracting,process,AFO_process#AFP:0003396
http://purl.allotrope.org/ontologies/process#AFP_0003398,inserting material,process,AFO_process#AFP:0003398
http://purl.allotrope.org/ontologies/process#AFP_0003400,mereotopological process,process,AFO_process#AFP:0003400
http://purl.allotrope.org/ontologies/process#AFP_0003403,partitioning,process,AFO_process#AFP:0003403
http://purl.allotrope.org/ontologies/process#AFP_0003404,blocking,process,AFO_process#AFP:0003404
http://purl.allotrope.org/ontologies/process#AFP_0003408,departure,process,AFO_process#AFP:0003408
http://purl.allotrope.org/ontologies/process#AFP_0003409,positioning,process,AFO_process#AFP:0003409
http://purl.allotrope.org/ontologies/process#AFP_0003416,converting energy,process,AFO_process#AFP:0003416
http://purl.allotrope.org/ontologies/process#AFP_0003419,charging,process,AFO_process#AFP:0003419
http://purl.allotrope.org/ontologies/process#AFP_0003420,discharging,process,AFO_process#AFP:0003420
http://purl.allotrope.org/ontologies/process#AFP_0003424,stopping,process,AFO_process#AFP:0003424
http://purl.allotrope.org/ontologies/process#AFP_0003431,receiving,process,AFO_process#AFP:0003431
http://purl.allotrope.org/ontologies/process#AFP_0003432,sending,process,AFO_process#AFP:0003432
http://purl.allotrope.org/ontologies/process#AFP_0003433,sensing state,process,AFO_process#AFP:0003433
http://purl.allotrope.org/ontologies/process#AFP_0003434,displaying,process,AFO_process#AFP:0003434
http://purl.allotrope.org/ontologies/process#AFP_0003437,emission,process,AFO_process#AFP:0003437
http://purl.allotrope.org/ontologies/process#AFP_0003449,holding in place,process,AFO_process#AFP:0003449
http://purl.allotrope.org/ontologies/process#AFP_0003450,reception,process,AFO_process#AFP:0003450
http://purl.allotrope.org/ontologies/process#AFP_0003452,mental process,process,AFO_process#AFP:0003452
http://purl.allotrope.org/ontologies/process#AFP_0003454,rate process profile,process,AFO_process#AFP:0003454
http://purl.allotrope.org/ontologies/process#AFP_0003455,cyclic rate process profile,process,AFO_process#AFP:0003455
http://purl.allotrope.org/ontologies/process#AFP_0003456,disconnected state,process,AFO_process#AFP:0003456
http://purl.allotrope.org/ontologies/process#AFP_0003457,connected state,process,AFO_process#AFP:0003457
http://purl.allotrope.org/ontologies/process#AFP_0003458,melting,process,AFO_process#AFP:0003458
http://purl.allotrope.org/ontologies/process#AFP_0003459,solidifying,process,AFO_process#AFP:0003459
http://purl.allotrope.org/ontologies/process#AFP_0003464,moving,process,AFO_process#AFP:0003464
http://purl.allotrope.org/ontologies/process#AFP_0003467,changing energy,process,AFO_process#AFP:0003467
http://purl.allotrope.org/ontologies/process#AFP_0003469,transporting material,process,AFO_process#AFP:0003469
http://purl.allotrope.org/ontologies/process#AFP_0003470,indicating state,process,AFO_process#AFP:0003470
http://purl.allotrope.org/ontologies/process#AFP_0003471,tracking,process,AFO_process#AFP:0003471
http://purl.allotrope.org/ontologies/process#AFP_0003472,sorting material,process,AFO_process#AFP:0003472
http://purl.allotrope.org/ontologies/process#AFP_0003473,removing,process,AFO_process#AFP:0003473
http://purl.allotrope.org/ontologies/process#AFP_0003475,combining,process,AFO_process#AFP:0003475
http://purl.allotrope.org/ontologies/process#AFP_0003481,energizing state,process,AFO_process#AFP:0003481
http://purl.allotrope.org/ontologies/process#AFP_0003485,regulating,process,AFO_process#AFP:0003485
http://purl.allotrope.org/ontologies/process#AFP_0003486,changing,process,AFO_process#AFP:0003486
http://purl.allotrope.org/ontologies/process#AFP_0003488,indicating,process,AFO_process#AFP:0003488
http://purl.allotrope.org/ontologies/process#AFP_0003490,material test,process,AFO_process#AFP:0003490
http://purl.allotrope.org/ontologies/process#AFP_0003491,analysis assay,process,AFO_process#AFP:0003491
http://purl.allotrope.org/ontologies/process#AFP_0003533,separating material,process,AFO_process#AFP:0003533
http://purl.allotrope.org/ontologies/process#AFP_0003538,assessing,process,AFO_process#AFP:0003538
http://purl.allotrope.org/ontologies/process#AFP_0003540,image analysis,process,AFO_process#AFP:0003540
http://purl.allotrope.org/ontologies/process#AFP_0003541,temperature measurement,process,AFO_process#AFP:0003541
http://purl.allotrope.org/ontologies/process#AFP_0003551,storing state,process,AFO_process#AFP:0003551
http://purl.allotrope.org/ontologies/process#AFP_0003552,signaling,process,AFO_process#AFP:0003552
http://purl.allotrope.org/ontologies/process#AFP_0003553,supplying state,process,AFO_process#AFP:0003553
http://purl.allotrope.org/ontologies/process#AFP_0003554,consuming signal,process,AFO_process#AFP:0003554
http://purl.allotrope.org/ontologies/process#AFP_0003556,physical characterization assay,process,AFO_process#AFP:0003556
http://purl.allotrope.org/ontologies/process#AFP_0003563,providing state,process,AFO_process#AFP:0003563
http://purl.allotrope.org/ontologies/process#AFP_0003564,collecting state,process,AFO_process#AFP:0003564
http://purl.allotrope.org/ontologies/process#AFP_0003565,converting,process,AFO_process#AFP:0003565
http://purl.allotrope.org/ontologies/process#AFP_0003566,converting material,process,AFO_process#AFP:0003566
http://purl.allotrope.org/ontologies/process#AFP_0003568,interpolation,process,AFO_process#AFP:0003568
http://purl.allotrope.org/ontologies/process#AFP_0003570,peak height analysis,process,AFO_process#AFP:0003570
http://purl.allotrope.org/ontologies/process#AFP_0003571,peak width analysis,process,AFO_process#AFP:0003571
http://purl.allotrope.org/ontologies/process#AFP_0003572,totaling,process,AFO_process#AFP:0003572
http://purl.allotrope.org/ontologies/process#AFP_0003573,sorting,process,AFO_process#AFP:0003573
http://purl.allotrope.org/ontologies/process#AFP_0003574,removing material,process,AFO_process#AFP:0003574
http://purl.allotrope.org/ontologies/process#AFP_0003575,delivering material,process,AFO_process#AFP:0003575
http://purl.allotrope.org/ontologies/process#AFP_0003576,taking,process,AFO_process#AFP:0003576
http://purl.allotrope.org/ontologies/process#AFP_0003577,pumping,process,AFO_process#AFP:0003577
http://purl.allotrope.org/ontologies/process#AFP_0003581,data collection,process,AFO_process#AFP:0003581
http://purl.allotrope.org/ontologies/process#AFP_0003582,ordering data,process,AFO_process#AFP:0003582
http://purl.allotrope.org/ontologies/process#AFP_0003583,denoting,process,AFO_process#AFP:0003583
http://purl.allotrope.org/ontologies/process#AFP_0003584,describing,process,AFO_process#AFP:0003584
http://purl.allotrope.org/ontologies/process#AFP_0003585,identifying,process,AFO_process#AFP:0003585
http://purl.allotrope.org/ontologies/process#AFP_0003586,indexing,process,AFO_process#AFP:0003586
http://purl.allotrope.org/ontologies/process#AFP_0003591,reflection,process,AFO_process#AFP:0003591
http://purl.allotrope.org/ontologies/process#AFP_0003592,specular reflection,process,AFO_process#AFP:0003592
http://purl.allotrope.org/ontologies/process#AFP_0003593,diffuse reflection,process,AFO_process#AFP:0003593
http://purl.allotrope.org/ontologies/process#AFP_0003594,scattering,process,AFO_process#AFP:0003594
http://purl.allotrope.org/ontologies/process#AFP_0003595,deflecting,process,AFO_process#AFP:0003595
http://purl.allotrope.org/ontologies/process#AFP_0003596,inhibiting,process,AFO_process#AFP:0003596
http://purl.allotrope.org/ontologies/process#AFP_0003597,preventing,process,AFO_process#AFP:0003597
http://purl.allotrope.org/ontologies/process#AFP_0003598,data transformation,process,AFO_process#AFP:0003598
http://purl.allotrope.org/ontologies/process#AFP_0003599,comparing,process,AFO_process#AFP:0003599
http://purl.allotrope.org/ontologies/process#AFP_0003603,assigning,process,AFO_process#AFP:0003603
http://purl.allotrope.org/ontologies/process#AFP_0003618,peak identification,process,AFO_process#AFP:0003618
http://purl.allotrope.org/ontologies/process#AFP_0003619,peak detection,process,AFO_process#AFP:0003619
http://purl.allotrope.org/ontologies/process#AFP_0003620,activity,process,AFO_process#AFP:0003620
http://purl.allotrope.org/ontologies/process#AFP_0003623,containing,process,AFO_process#AFP:0003623
http://purl.allotrope.org/ontologies/process#AFP_0003627,number density measurement,process,AFO_process#AFP:0003627
http://purl.allotrope.org/ontologies/process#AFP_0003628,cell density measurement,process,AFO_process#AFP:0003628
http://purl.allotrope.org/ontologies/process#AFP_0003629,cell counting,process,AFO_process#AFP:0003629
http://purl.allotrope.org/ontologies/process#AFP_0003634,sampling,process,AFO_process#AFP:0003634
http://purl.allotrope.org/ontologies/process#AFP_0003635,sampling data,process,AFO_process#AFP:0003635
http://purl.allotrope.org/ontologies/process#AFP_0003636,descriptive statistics,process,AFO_process#AFP:0003636
http://purl.allotrope.org/ontologies/process#AFP_0003637,inferring,process,AFO_process#AFP:0003637
http://purl.allotrope.org/ontologies/process#AFP_0003638,statistical inference,process,AFO_process#AFP:0003638
http://purl.allotrope.org/ontologies/process#AFP_0003639,marking,process,AFO_process#AFP:0003639
http://purl.allotrope.org/ontologies/process#AFP_0003640,dispersed state,process,AFO_process#AFP:0003640
http://purl.allotrope.org/ontologies/process#AFP_0003641,degradation,process,AFO_process#AFP:0003641
http://purl.allotrope.org/ontologies/process#AFP_0003643,approving,process,AFO_process#AFP:0003643
http://purl.allotrope.org/ontologies/process#AFP_0003644,deciding,process,AFO_process#AFP:0003644
http://purl.allotrope.org/ontologies/process#AFP_0003645,signing,process,AFO_process#AFP:0003645
http://purl.allotrope.org/ontologies/process#AFP_0003646,submitting,process,AFO_process#AFP:0003646
http://purl.allotrope.org/ontologies/process#AFP_0003654,summarizing,process,AFO_process#AFP:0003654
http://purl.allotrope.org/ontologies/process#AFP_0003655,data reduction,process,AFO_process#AFP:0003655
http://purl.allotrope.org/ontologies/process#AFP_0003656,data aggregation,process,AFO_process#AFP:0003656
http://purl.allotrope.org/ontologies/process#AFP_0003657,averaging,process,AFO_process#AFP:0003657
http://purl.allotrope.org/ontologies/process#AFP_0003660,pre injection needle washing,process,AFO_process#AFP:0003660
http://purl.allotrope.org/ontologies/process#AFP_0003661,post injection needle washing,process,AFO_process#AFP:0003661
http://purl.allotrope.org/ontologies/process#AFP_0003663,injection needle washing,process,AFO_process#AFP:0003663
http://purl.allotrope.org/ontologies/process#AFP_0003664,detecting state,process,AFO_process#AFP:0003664
http://purl.allotrope.org/ontologies/process#AFP_0003665,running state,process,AFO_process#AFP:0003665
http://purl.allotrope.org/ontologies/process#AFP_0003666,injecting,process,AFO_process#AFP:0003666
http://purl.allotrope.org/ontologies/process#AFP_0003667,idle state,process,AFO_process#AFP:0003667
http://purl.allotrope.org/ontologies/process#AFP_0003668,completed state,process,AFO_process#AFP:0003668
http://purl.allotrope.org/ontologies/process#AFP_0003669,paused state,process,AFO_process#AFP:0003669
http://purl.allotrope.org/ontologies/process#AFP_0003670,aborted state,process,AFO_process#AFP:0003670
http://purl.allotrope.org/ontologies/process#AFP_0003671,stopped state,process,AFO_process#AFP:0003671
http://purl.allotrope.org/ontologies/process#AFP_0003672,held state,process,AFO_process#AFP:0003672
http://purl.allotrope.org/ontologies/process#AFP_0003673,process state,process,AFO_process#AFP:0003673
http://purl.allotrope.org/ontologies/process#AFP_0003674,diode array detector process,process,AFO_process#AFP:0003674
http://purl.allotrope.org/ontologies/process#AFP_0003677,pump system process,process,AFO_process#AFP:0003677
http://purl.allotrope.org/ontologies/process#AFP_0003678,autosampler process,process,AFO_process#AFP:0003678
http://purl.allotrope.org/ontologies/process#AFP_0003679,LC-UV system process,process,AFO_process#AFP:0003679
http://purl.allotrope.org/ontologies/process#AFP_0003681,monitoring,process,AFO_process#AFP:0003681
http://purl.allotrope.org/ontologies/process#AFP_0003682,time domain zero padding,process,AFO_process#AFP:0003682
http://purl.allotrope.org/ontologies/process#AFP_0003683,gas chromatography injection,process,AFO_process#AFP:0003683
http://purl.allotrope.org/ontologies/process#AFP_0003684,splitless injection,process,AFO_process#AFP:0003684
http://purl.allotrope.org/ontologies/process#AFP_0003685,split injection,process,AFO_process#AFP:0003685
http://purl.allotrope.org/ontologies/process#AFP_0003686,packed injection,process,AFO_process#AFP:0003686
http://purl.allotrope.org/ontologies/process#AFP_0003687,coated state,process,AFO_process#AFP:0003687
http://purl.allotrope.org/ontologies/process#AFP_0003691,sequential process,process,AFO_process#AFP:0003691
http://purl.allotrope.org/ontologies/process#AFP_0003692,sequential analysis process,process,AFO_process#AFP:0003692
http://purl.allotrope.org/ontologies/process#AFP_0003693,linear calibration,process,AFO_process#AFP:0003693
http://purl.allotrope.org/ontologies/process#AFP_0003694,exponential calibration,process,AFO_process#AFP:0003694
